state,district,intensity_std,intensity_mean,observation_count,cv,trend_score
Maharashtra,Satara,0.11781507849229089,0.007377866400797607,255,15.96871942267132,6.263198593196787e-05
Maharashtra,Sindhudurg,0.0,0.0,252,0.0,0.0
Maharashtra,Solapur,0.0,0.0,261,0.0,0.0
Maharashtra,Thane,0.7501692081432508,0.07801648375984169,261,9.615521899865398,-0.00023934578722292047
Maharashtra,Wardha,0.4082312311088995,0.0451154037219611,244,9.048599755967212,-0.0006408954236172558
Maharashtra,Washim,0.7380510526000958,0.07449640306783163,245,9.907203867656188,-0.0016436333880784659
Maharashtra,Washim *,0.5065253679844186,0.10377358490566038,159,4.881062636940761,-0.0016195963697157865
Maharashtra,Yavatmal,6.982893638845477,0.4398809523809524,252,15.874507866387553,0.0032833656902598526
Manipur,Bishnupur,19.37481187260335,5.5253723975327365,195,3.5065169329138524,-0.025412356134596744
Manipur,Chandel,1.583463119524719,0.16570806100217864,225,9.555739835154432,-0.00020860704163671377
Manipur,Churachandpur,2.469008003357891,0.35940674717270465,235,6.869676272859357,-0.0010440056689605944
Manipur,Imphal East,6.740338610016747,0.7595489621873704,238,8.874133131069957,0.003277802446090848
Manipur,Imphal West,2.7961716478485,0.30582766241073456,242,9.142965112466406,0.0007245019602100211
Manipur,Jiribam,3.742316226551768,0.8379667116509222,171,4.465948556809416,-0.010702025153029546
Manipur,Kakching,3.7556949787812326,0.8274725274725274,182,4.538754888035752,-0.008648882138602272
Manipur,Kangpokpi,0.0,0.0,2,0.0,0.0
Manipur,Pherzawl,0.1443375672974064,0.020833333333333332,48,6.928203230275508,-0.001248371689101173
Manipur,Senapati,0.1372416890342136,0.015034301561815795,247,9.128570986149489,-6.355594170113494e-05
Manipur,Tamenglong,1.1879516388183298,0.273665881205235,213,4.340883246338731,0.00022228713971263254
Manipur,Thoubal,4.980320116753452,1.0076689096512885,227,4.9424171660480525,-0.009523151127613047
Manipur,Ukhrul,5.066878551193817,0.9181960351552206,213,5.518297136120026,-0.00014036250962104493
Meghalaya,East Garo Hills,0.5891499502318139,0.12456741056024866,193,4.729567288764214,-7.837747807118313e-05
Meghalaya,East Jaintia Hills,1.8650010203225245,0.6676999347200806,153,2.7931723867913627,-0.00033662191605055155
Meghalaya,East Khasi Hills,0.06466967125376047,0.005692216280451575,255,11.361070638839129,7.388468988167919e-06
Meghalaya,Eastern West Khasi Hills,0.49148921399003975,0.23078560829935532,95,2.1296354552252756,-0.0023868511054814983
Meghalaya,Jaintia Hills,0.30079260375911915,0.09523809523809523,21,3.158322339470751,0.001298701298701302
Meghalaya,Kamrup,,0.0,1,0.0,0.0
Meghalaya,North Garo Hills,0.9124795283324872,0.22346870845877798,195,4.083254137125902,-0.0006565762041679502
Meghalaya,Ri Bhoi,0.9992378336835024,0.2291555852438914,217,4.360521401300382,-0.0005200630080612651
Meghalaya,South Garo Hills,0.43661236701260175,0.13412115913616132,180,3.2553578408112918,-0.0005794110617150388
Meghalaya,South West Garo Hills,1.6866490128894238,0.554312971352164,180,3.0427738480936046,-0.0018180871316687743
Meghalaya,South West Khasi Hills,1.3710992531807478,0.4202237777529693,175,3.262783606659106,-0.001844485640633884
Meghalaya,West Garo Hills,0.7490448948455639,0.2022236123096717,224,3.7040426995168434,-0.0011512882878789116
Meghalaya,West Jaintia Hills,0.8613577534775876,0.2692906212763927,190,3.1986177216083327,-0.0025666246204994847
Meghalaya,West Khasi Hills,1.4414050622962054,0.4918759537645205,175,2.930423923480228,-0.001893478441694805
Mizoram,Aizawl,0.4438787291031373,0.044629292261972285,239,9.945905628473463,-0.0003881920528616648
Mizoram,Champhai,1.061911399627256,0.1926771307612429,214,5.511351531091306,-0.0006303786080074772
Mizoram,Hnahthial,0.17149858514250882,0.029411764705882353,34,5.8309518948453,0.0007639419404125286
Mizoram,Khawzawl,0.39795795721946026,0.11458333333333333,36,3.4730876266425623,-0.007223294723294724
Mizoram,Kolasib,0.5373932311247978,0.10396434435843303,203,5.16901476598604,0.0006466977367935912
Mizoram,Lawngtlai,1.4770516617698999,0.2507629837862396,215,5.890230046987308,-0.0013089164639552252
Mizoram,Lunglei,0.5458055350850143,0.09639387144992526,223,5.662243116446979,3.2774706961926136e-05
Mizoram,Mamit,1.0421948046926246,0.15503663003663004,182,6.722248828850242,0.0011047235528713652
Mizoram,Mammit,0.49278593011002253,0.12662473794549267,159,3.891703454676833,-0.00031446540880503165
Mizoram,Saiha,1.7413408710878686,0.6631955623866754,171,2.6256823324046636,-0.0024127523458415704
Mizoram,Saitual,0.16899482177531733,0.028985507246376812,69,5.830321351248448,7.30727073438069e-05
Mizoram,Serchhip,1.6375404330067613,0.34737896203413443,174,4.713988502406349,-0.0027870418067747174
Nagaland,Chumukedima,0.8521999723363698,0.21533742331288344,163,3.9575098430435407,-0.003165577668046621
Nagaland,Dimapur,1.905001112467985,0.3645284173840208,224,5.225933073034243,-0.0011740364569406887
Nagaland,Kiphire,5.919876849108683,2.678024571487765,129,2.2105386605246573,-0.017865083929770584
Nagaland,Kohima,0.2857800236385008,0.034822352535357017,223,8.206798301416681,-0.0003173316654258361
Nagaland,Longleng,1.8762750401159123,0.5881512006512006,168,3.190123624738846,-0.004983156343748767
Nagaland,Meluri,6.71136060058697,1.8703703703703705,81,3.5882522022940235,-0.00737353206865402
Nagaland,Mokokchung,2.608524229769914,0.3463565891472868,215,7.531325551484309,-0.0017244238370080595
Nagaland,Mon,1.82455993483393,0.6440227841324384,206,2.8330673693350623,-0.004493019306178552
Nagaland,Niuland,0.4492022329064158,0.11082474226804123,97,4.053266659713706,-0.004253892278560909
Nagaland,Noklak,1.705203651723873,0.8853466515662312,113,1.9260293679399654,-0.01571451670784367
Nagaland,Peren,2.279287098685096,0.6104532722179781,187,3.7337617839342467,-0.00010340786966811178
Nagaland,Phek,0.869758994981224,0.23078051835064928,197,3.7687713035625783,-0.0008051250946523107
Nagaland,Shamator,2.3854053967607975,0.8874617737003058,109,2.6878965015188863,-0.015559908228798963
Nagaland,Tseminyu,0.6360327131101889,0.1595238095238095,70,3.987070738899692,-0.007794593648849618
Nagaland,Tuensang,1.7057041247072946,0.38139807324799074,214,4.472241063468142,-0.002230435598663428
Nagaland,Wokha,2.9725682983080524,0.9176967388070748,170,3.239161884973167,-0.0025116655672611653
Nagaland,Zunheboto,2.679382806828419,0.6873685567090202,198,3.898029347831613,-0.005381364981300105
Nagpur,Near Uday Nagar Nit Garden,,0.0,1,0.0,0.0
Odisha,Angul,0.5086323842007107,0.06455400200844758,247,7.879176633141206,0.0009046417867668019
Odisha,Anugal,0.0,0.0,14,0.0,0.0
Odisha,Anugul,0.1292991560804432,0.01488095238095238,224,8.688903288605784,0.00019716705815360527
Odisha,Anugul  *,,0.0,1,0.0,0.0
Odisha,Balangir,0.38034524659709956,0.04820505317990068,249,7.890153033908201,0.000478544853051199
Odisha,Baleshwar,0.0,0.0,246,0.0,0.0
Odisha,Baleswar,0.10974738063974504,0.009828189202102244,250,11.166592175115039,2.3722479511893894e-05
Odisha,Balianta,,0.0,1,0.0,0.0
Odisha,Bargarh,0.34112162641210797,0.04407303889300214,244,7.739916170524625,0.00018030270456979186
Odisha,Baudh,0.5225798533509968,0.08552475716654821,201,6.11027579222869,-0.0009167563877922975
Odisha,Bhadrak,0.1940277677067729,0.019462987083469014,249,9.969064197323101,-7.286950767323866e-05
Odisha,Bhadrak(R),,0.0,1,0.0,0.0
Odisha,Boudh,3.4627375170898143,0.5008482121641634,227,6.913746386609502,-0.003840129777913921
Odisha,Cuttack,0.06426706649723085,0.004056501267656646,251,15.842979517754857,2.086200651937703e-05
Odisha,Debagarh,1.437662607621333,0.28007424787907553,225,5.133148150921952,-0.002083214300467282
Odisha,Dhenkanal,0.27697371550148203,0.03449048403176844,240,8.030438634794674,-0.00017943758186923084
Odisha,Gajapati,0.39655260796861586,0.04369212962962963,240,9.076064987679048,0.00015234036663445155
Odisha,Ganjam,0.0,0.0,254,0.0,0.0
Odisha,Jagatsinghapur,0.12699941489549452,0.00941898963034479,247,13.483337372656775,5.3417133806012176e-05
Odisha,Jagatsinghpur,0.11171147774130662,0.010045861541821358,241,11.12014905603137,2.283150350413951e-05
Odisha,Jajapur,0.127004436088024,0.009855976637685006,247,12.88603258274921,-3.673599125062003e-05
Odisha,Jajapur  *,0.0,0.0,3,0.0,0.0
Odisha,Jajpur,0.09857271173196859,0.00789434853179873,251,12.486490979580395,-6.492548325217653e-06
Odisha,Jharsuguda,0.2697920081646105,0.023916861826697892,244,11.280410035377106,-3.4544653146192106e-05
Odisha,Kalahandi,0.5347733183351273,0.05178906653070787,252,10.325988749344193,-0.0002733461449936896
Odisha,Kandhamal,0.45245999767728057,0.0609168119079929,247,7.427506192554264,-0.0002267262450069188
Odisha,Kendrapara,0.0,0.0,249,0.0,0.0
Odisha,Kendrapara *,,0.0,1,0.0,0.0
Odisha,Kendujhar,0.23978013250201566,0.02522843559449231,249,9.50435993559437,-7.801603983433339e-05
Odisha,Khorda,0.0,0.0,252,0.0,0.0
Odisha,Khordha,0.0,0.0,247,0.0,0.0
Odisha,Khordha  *,,0.0,1,0.0,0.0
Odisha,Koraput,0.0,0.0,252,0.0,0.0
Odisha,Malkangiri,1.6069360296223378,0.21177603603499737,233,7.58790304941198,-0.0006579100831122175
Odisha,Mayurbhanj,0.0,0.0,252,0.0,0.0
Odisha,Nabarangapur,0.7359324861098929,0.1727639082785683,233,4.259758264574909,-0.0012372026610461865
Odisha,Nabarangpur,,0.0,1,0.0,0.0
Odisha,Nayagarh,0.291854591723262,0.025843740071849263,249,11.293047790755704,0.00022235510122673525
Odisha,Nuapada,1.5343505293042978,0.3529742913540713,227,4.346918647865996,-0.00029025981115107314
Odisha,Puri,0.19269052070206655,0.016842942179539487,247,11.440431169807354,0.000252906286378711
Odisha,Rayagada,0.16619978907984953,0.014604149937305652,247,11.380312431283627,-6.604274255470729e-05
Odisha,Sambalpur,0.6370483413909638,0.060958195385825364,241,10.450577438502993,0.0004839684086694093
Odisha,Sonapur,0.8631934347995888,0.15073337988176302,231,5.726624291690981,0.0003236823309901688
Odisha,Subarnapur,0.7830267687192038,0.15108810805713463,226,5.18258371746305,-0.0009366838161427062
Odisha,Sundargarh,0.0,0.0,244,0.0,0.0
Odisha,Sundergarh,0.28264865382391585,0.025161180936749756,251,11.233520975602806,7.23133636718973e-05
Puducherry,Cuddalore,0.0,0.0,5,0.0,0.0
Puducherry,Karaikal,0.10062052425493462,0.006508600650860065,239,15.45962483374031,-1.640823693494137e-05
Puducherry,Pondicherry,0.1389330024850824,0.012184873949579832,238,11.402087790155038,8.656606014049062e-05
Puducherry,Puducherry,0.6221951538839071,0.060735887096774195,248,10.244275396727566,0.0002481930464446266
Puducherry,Viluppuram,0.0,0.0,8,0.0,0.0
Puducherry,Yanam,0.6683222856526952,0.22076023391812866,114,3.027367174744659,-0.0029410772024327857
Punjab,Amritsar,0.40916174437715536,0.02919407894736842,256,14.015230455285096,-0.0004066479141318621
Punjab,Barnala,0.813489507000259,0.13466978804253954,237,6.040623653044539,-0.0005526773618543812
Punjab,Bathinda,0.5348385504702878,0.06589952465924927,244,8.115969777260315,-0.0005584127606251119
Punjab,Faridkot,1.32376544062672,0.16889022481972715,229,7.838022846139869,0.0012738087903549934
Punjab,Fatehgarh Sahib,0.0,0.0,245,0.0,0.0
Punjab,Fazilka,1.6997457150131179,0.2670176064981202,239,6.365669055703576,0.0031801942590070067
Punjab,Ferozepur,0.39896284545681593,0.04094230284706476,243,9.744514053034475,-0.00045537340619307773
Punjab,Firozpur,0.08491552787595631,0.007834757834757835,234,10.838309194349332,-3.4106864533309554e-05
Punjab,Gurdaspur,0.11363636363636362,0.007102272727272727,256,15.999999999999998,1.8857029900747e-05
Punjab,Hoshiarpur,0.27332872444933737,0.016983820555249125,259,16.09347693943108,-0.00038585781941263646
Punjab,Jalandhar,0.0,0.0,252,0.0,0.0
Punjab,Kapurthala,0.07045667765581078,0.00597609561752988,251,11.789750727739003,-5.5776892430278876e-05
Punjab,Ludhiana,0.35991743619373123,0.03057059137191841,259,11.773322662130274,-0.0006209006381117806
Punjab,Malerkotla,1.3029175732565847,0.2320470816531741,224,5.614884548317536,-0.0011807754913701338
Punjab,Mansa,1.5212522449646566,0.2335071956576436,236,6.514798144357998,-0.0031156403369442414
Punjab,Moga,0.40756257911796134,0.03695305282606871,243,11.029199158085374,-3.652476862327123e-05
Punjab,Muktsar,0.3701101183302715,0.03367748279252704,226,10.989839134069669,-9.324594954784808e-05
Punjab,Nawanshahr,0.14998883741268473,0.01246498599439776,210,12.03281234973673,0.00023470872736495665
Punjab,Pathankot,0.3318369039272828,0.036744022503516174,237,9.03104454324586,-0.0004968893800815764
Punjab,Patiala,0.2050139048195429,0.012838468720821661,255,15.968719422671306,-0.00020612944981142052
Punjab,Rupnagar,0.11517514816628048,0.007343299239444007,246,15.684387141358124,-0.00016381812729487585
Punjab,S.A.S Nagar,0.0,0.0,2,0.0,0.0
Punjab,S.A.S Nagar(Mohali),0.10034892994870913,0.008904837852206273,228,11.269035058717725,-6.45377225979994e-05
Punjab,Sangrur,0.4305577991212112,0.04516639484311898,240,9.532702369022617,0.000440212630704294
Punjab,Sas Nagar (Mohali),0.11250000000000002,0.00703125,256,16.000000000000004,-9.977969787136646e-05
Punjab,Shaheed Bhagat Singh Nagar,0.06415002990995841,0.00411522633744856,243,15.588457268119893,-8.195884996679828e-05
Punjab,Sri Muktsar Sahib,0.5581039790564221,0.0512241653418124,238,10.89532597226845,-0.0003451436271856419
Punjab,Tarn Taran,0.15391397271916826,0.013836198492755138,247,11.124007276981475,-4.1401226732970085e-05
Puttenahalli,5Th Cross,,0.0,1,0.0,0.0
Raja Annamalai Puram,Near Dhyana Ashram,,0.0,1,0.0,0.0
Rajasthan,Ajmer,0.24732227198209633,0.015338276181649676,260,16.124515496597095,-2.5866706381870534e-05
Rajasthan,Alwar,0.2714211220806069,0.022794013413192902,254,11.90756174265966,-0.0004347585906889997
Rajasthan,Balotra,0.0,0.0,43,0.0,0.0
Rajasthan,Banswara,1.3960445554870216,0.18534080234424555,242,7.532310952739144,-6.351388480849255e-05
Rajasthan,Baran,1.6412357342538222,0.37711197048651046,233,4.352117839527796,-0.003396582515496382
Rajasthan,Barmer,0.8399384510428566,0.13819449970977205,247,6.077944149780533,-0.0006044557336155407
Rajasthan,Beawar,0.0,0.0,44,0.0,0.0
Rajasthan,Bharatpur,0.8696201041047176,0.1387044037126924,249,6.269592607211081,-0.002106446384919629
Rajasthan,Bhilwara,0.46203787159837467,0.0501806073345251,251,9.207498596384761,-0.00028835978885518747
Rajasthan,Bikaner,0.9978537171070126,0.18754105693071818,249,5.320721411288846,-0.0013434527860461884
Rajasthan,Bundi,0.7792064432523638,0.11663042085794484,245,6.680988009135564,-0.000791993626010169
Rajasthan,Chittaurgarh,0.33768744503108206,0.057973544973544976,225,5.824854167278864,-0.000331959996387936
Rajasthan,Chittorgarh,0.2937639656624228,0.02620243785739835,252,11.21132191062434,-0.00046354092987728723
Rajasthan,Churu,0.46187344406580283,0.06083212933522368,255,7.592590447074222,-0.0007638919030542982
Rajasthan,Dausa,0.8443768991519985,0.10315374433526271,247,8.185615603129895,-0.00048826532339673814
Rajasthan,Deeg,0.35006599441355507,0.04938271604938271,162,7.08883638687449,0.0002660321411988521
Rajasthan,Dhaulpur,1.6288754243033987,0.5777777777777778,150,2.8192074651404977,-0.0041101085974191475
Rajasthan,Dholpur,1.9818583930162177,0.5507396573450067,226,3.598539467032964,-0.004719671201719149
Rajasthan,Didwana-Kuchaman,0.0,0.0,47,0.0,0.0
Rajasthan,Dungarpur,1.3347278713394217,0.22990955222819628,241,5.805447657149278,-0.002412362079279042
Rajasthan,Ganganagar,0.18256103660677517,0.0149527665317139,247,12.209181238774404,-5.2855615404789256e-05
Rajasthan,Hanumangarh,0.503521177177817,0.06654225283088562,249,7.566939136513685,-0.00029063211919461607
Rajasthan,Jaipur,0.26060988262921575,0.026572291211210436,258,9.807580406136317,0.00021131430889903254
Rajasthan,Jaisalmer,1.121390951113453,0.12898120387774112,241,8.694219912665714,0.0003278905923172987
Rajasthan,Jalor,0.6923911430154122,0.10508812500735597,239,6.588671583653682,-0.001155103839560136
Rajasthan,Jalore,0.0,0.0,81,0.0,0.0
Rajasthan,Jhalawar,1.6215810001414597,0.41976879003389017,227,3.863033742957738,-0.005093313368962872
Rajasthan,Jhunjhunu,0.09440265720786994,0.006238303181534623,229,15.132745950421551,0.00011848493456919304
Rajasthan,Jhunjhunun,0.0,0.0,253,0.0,0.0
Rajasthan,Jodhpur,0.5217907585951401,0.0654140801335711,258,7.976734634648671,-7.004885190517355e-05
Rajasthan,Karauli,0.3782494959699125,0.0396363208093928,254,9.543002181985493,-6.978566400574206e-05
Rajasthan,Khairthal-Tijara,0.0,0.0,48,0.0,0.0
Rajasthan,Kota,0.5984869565499783,0.06889375873804153,249,8.687099782516405,-0.0010733560945137626
Rajasthan,Kotputli-Behror,0.0,0.0,46,0.0,0.0
Rajasthan,Nagaur,0.1736636391225785,0.015462719880987793,253,11.231118487511816,-0.0001343966531652709
Rajasthan,Pali,0.14068762745342459,0.0114064144176189,252,12.334079957336257,-0.00013116525692455074
Rajasthan,Phalodi,0.0,0.0,39,0.0,0.0
Rajasthan,Pratapgarh,1.4015197605309853,0.2813077735873052,233,4.9821579498442725,-0.0035543946024733037
Rajasthan,Rajsamand,0.49706546539047153,0.0444410986544777,251,11.184814967223797,6.937452601308815e-05
Rajasthan,Salumbar,0.0,0.0,52,0.0,0.0
Rajasthan,Sawai Madhopur,0.8077459271736911,0.14118414454270004,244,5.721222661298165,-0.0005705731353561742
Rajasthan,Sikar,0.3681456345276252,0.0459738210007343,251,8.00772323278818,5.6653354537586614e-05
Rajasthan,Sirohi,1.2072888973665732,0.2275674149747766,237,5.305192298732172,-0.0033427952758131024
Rajasthan,Tonk,1.3632377282776902,0.23860668964011109,241,5.713325683927189,-0.0008259216651646992
Rajasthan,Udaipur,0.49240106874442086,0.0647325294685229,251,7.60670211387086,-0.0002226131224017414
Sikkim,East,0.14063282061796947,0.016115702479338842,220,8.726446817832977,5.424946454907627e-05
Sikkim,East Sikkim,0.36363750962145835,0.05922756199253895,217,6.139667029807283,4.2798020855772376e-05
Sikkim,Mangan,0.1690308509457033,0.02857142857142857,35,5.916079783099616,-0.0022408963585434155
Sikkim,Namchi,0.10721125348377948,0.011494252873563218,87,9.327379053088816,-0.0005285412262156448
Sikkim,North,0.7089694787191962,0.14166666666666666,120,5.004490438017856,-0.0019503669236289572
Sikkim,North Sikkim,0.32607904474884264,0.057692307692307696,156,5.6520367756466054,-0.0003208420919536599
Sikkim,South,0.5547468111495014,0.10234450923226433,196,5.4203866461515675,-0.0013084717347640797
Sikkim,South Sikkim,0.4037213709091863,0.09710144927536232,184,4.157727551154307,2.241015070665834e-05
Sikkim,West,2.4537979506974756,0.8598154522853318,166,2.85386584315907,-0.009022517214566848
Sikkim,West Sikkim,1.0652051818720845,0.2922808012093726,168,3.644458265697153,-0.0021956449376334874
Tamil Nadu,Ariyalur,0.13541189372281426,0.014397018970189704,246,9.405550829876415,-0.0001803456644828367
Tamil Nadu,Chengalpattu,0.13729939457276014,0.017578231292517007,245,7.810762771747577,-0.00010544897687183632
Tamil Nadu,Chennai,0.6281990234034994,0.03918597844426845,257,16.03121954188139,-0.00025630363808024396
Tamil Nadu,Coimbatore,0.08684753440126754,0.0076904296875,256,11.292936536748947,-3.653447942893112e-05
Tamil Nadu,Cuddalore,0.5072647702944538,0.03201826838985521,251,15.842979517754854,0.00020125768702194702
Tamil Nadu,Dharmapuri,0.5097021463138283,0.05406323850000916,247,9.42788779317654,-0.00015593027039544264
Tamil Nadu,Dindigul,0.0,0.0,249,0.0,0.0
Tamil Nadu,Erode,0.0,0.0,250,0.0,0.0
Tamil Nadu,Kallakurichi,0.20852854198645276,0.031762065095398424,243,6.5653332477006865,-0.0002697368644470059
Tamil Nadu,Kancheepuram,0.31895892132550435,0.019896110866190028,257,16.031219541881395,-0.00026388373786916255
Tamil Nadu,Kanchipuram,0.0,0.0,18,0.0,0.0
Tamil Nadu,Kanniyakumari,0.0,0.0,253,0.0,0.0
Tamil Nadu,Kanyakumari,0.09350232897514563,0.008400537634408603,248,11.130517241201334,5.1079333659569724e-05
Tamil Nadu,Karur,0.33433084351100534,0.02772261205996146,249,12.05986083807249,2.081918599602229e-05
Tamil Nadu,Krishnagiri,0.4975362484566643,0.0400235881900878,253,12.431075547091593,-0.0001339803761379671
Tamil Nadu,Madurai,0.3272152703430771,0.020531312090661565,254,15.93737745050923,-4.391724511371449e-05
Tamil Nadu,Mayiladuthurai,0.10997800708913925,0.012472487160674981,235,8.817648450735106,-2.1267349071171662e-05
Tamil Nadu,Nagapattinam,0.0,0.0,255,0.0,0.0
Tamil Nadu,Namakkal,0.3429489590164731,0.02164674634794157,251,15.84297951775486,0.00044942768608107234
Tamil Nadu,Namakkal   *,,0.0,1,0.0,0.0
Tamil Nadu,Perambalur,0.15952369064926514,0.01010940312976042,249,15.779733838059501,-6.652639478939117e-05
Tamil Nadu,Pudukkottai,0.38783696999817896,0.04764657990904936,249,8.139870075428401,-0.00019068145719039088
Tamil Nadu,Ramanathapuram,0.163106077594005,0.010336427677924814,249,15.779733838059503,9.002695074321614e-05
Tamil Nadu,Ranipet,0.21038105495012474,0.03685897435897435,208,5.7077294908207765,-0.00013668634950099492
Tamil Nadu,Salem,0.6691492964428081,0.07453830430568589,253,8.977254079977298,-6.2671630041072e-05
Tamil Nadu,Sivaganga,0.2504897164340598,0.01568627450980392,255,15.968719422671313,0.00032132931912922665
Tamil Nadu,Tenkasi,0.051214751973158404,0.003278688524590164,244,15.620499351813313,-2.0156210632401113e-05
Tamil Nadu,Thanjavur,0.0,0.0,257,0.0,0.0
Tamil Nadu,The Nilgiris,0.0,0.0,251,0.0,0.0
Tamil Nadu,Theni,0.26008251308367314,0.016416262660202564,251,15.842979517754861,-0.00012820319410824856
Tamil Nadu,Thiruvallur,0.13810494610329319,0.012626262626262628,231,10.937911731380819,-8.68883739948208e-05
Tamil Nadu,Thiruvarur,0.0,0.0,252,0.0,0.0
Tamil Nadu,Thoothukkudi,0.19766801819256166,0.015786749482401656,252,12.52113479173866,0.00022617571514610955
Tamil Nadu,Tiruchirappalli,0.03451006928259872,0.0021653543307086614,254,15.937377450509228,4.249149163259963e-05
Tamil Nadu,Tirunelveli,0.08871510790372954,0.005555555555555556,255,15.968719422671317,-0.00010457677165354329
Tamil Nadu,Tirupathur,0.33798964355063466,0.057971014492753624,69,5.830321351248448,-0.003361344537815127
Tamil Nadu,Tirupattur,0.26997651068464584,0.0332374575631837,241,8.122658304156575,-0.0002492510233156988
Tamil Nadu,Tiruppur,0.0,0.0,257,0.0,0.0
Tamil Nadu,Tiruvallur,0.0,0.0,260,0.0,0.0
Tamil Nadu,Tiruvannamalai,0.34913653517075033,0.030547011424990993,253,11.429482587128515,-9.000815091741064e-05
Tamil Nadu,Tiruvarur,0.0,0.0,5,0.0,0.0
Tamil Nadu,Tuticorin,0.0,0.0,10,0.0,0.0
Tamil Nadu,Vellore,0.0,0.0,258,0.0,0.0
Tamil Nadu,Villupuram,0.0,0.0,253,0.0,0.0
Tamil Nadu,Viluppuram,0.052495065695725984,0.003306878306878307,252,15.874507866387537,-6.280168241020488e-05
Tamil Nadu,Virudhunagar,0.6292390991374079,0.0606751788891156,251,10.370617947206183,0.0002446519573526371
Tamilnadu,Chennai,,0.0,1,0.0,0.0
Telangana,Adilabad,0.1933107135023599,0.01628001628001628,252,11.874110576882458,2.2996038932293907e-05
Telangana,Bhadradri Kothagudem,0.6800566845282974,0.09546103705021375,247,7.123918884000586,-0.0008255310745313312
Telangana,Hanumakonda,0.3608439182435161,0.023148148148148147,243,15.588457268119896,0.0002587348898824306
Telangana,Hyderabad,0.0,0.0,262,0.0,0.0
Telangana,Jagitial,0.13788302080225853,0.01241927471435668,244,11.102340834997857,-6.67367828439908e-05
Telangana,Jangaon,0.553071457760684,0.14389213775178686,171,3.843653075157791,-0.0016204803694903776
Telangana,Jangoan,1.2178884555611988,0.17414422943208926,235,6.9935619430682125,-0.0018440331478508283
Telangana,Jayashankar Bhupalpally,0.9417126044516518,0.17658798294959008,224,5.332823835019845,0.0001988149241912855
Telangana,Jogulamba Gadwal,1.8567881368272066,0.3000628833592523,229,6.187996716022203,0.0008155067898861311
Telangana,K.V. Rangareddy,0.6788628597045664,0.07869444599924956,258,8.626566348926836,0.0007581743521218571
Telangana,Kamareddy,0.6078575492148756,0.09262356386572271,238,6.562666386882852,-0.0006507359520270565
Telangana,Karimnagar,0.0,0.0,250,0.0,0.0
Telangana,Khammam,0.2762116797505636,0.026150218541522892,252,10.56249986255289,1.660963898968391e-05
Telangana,Komaram Bheem,1.4890415611141266,0.26044945236445627,227,5.717199815918435,-0.00239870191627967
Telangana,Mahabubabad,0.5092788410785565,0.06580891560230404,242,7.738751450581965,0.0001486458430474218
Telangana,Mahabubnagar,0.0,0.0,258,0.0,0.0
Telangana,Mancherial,0.5123712243225083,0.038105200239091454,239,13.446228365357745,-0.0008921664900269738
Telangana,Medak,0.14878300427791813,0.00946683586117993,247,15.716233645501706,-7.075919801826062e-05
Telangana,Medchal Malkajgiri,0.0,0.0,2,0.0,0.0
Telangana,Medchal-Malkajgiri,0.8847172943911256,0.11519944712715273,244,7.679874482510394,-4.644458253351591e-05
Telangana,Medchal?Malkajgiri,0.0,0.0,13,0.0,0.0
Telangana,MedchalâMalkajgiri,,0.0,1,0.0,0.0
Telangana,Medchal−Malkajgiri,0.24219565661434664,0.040237173497085395,227,6.019201538395589,-0.00043334099972909567
Telangana,Mulugu,0.2202654474320687,0.022402649218001915,241,9.832116072016687,-4.3141623559390496e-05
Telangana,Nagarkurnool,0.23382882278997802,0.014938775510204082,245,15.652475842498529,-0.00012244897959183673
Telangana,Nalgonda,0.24961558653472715,0.020526440879382057,255,12.160685235278926,-0.0003346752758010864
Telangana,Narayanpet,0.6988204099724011,0.08600766424101593,237,8.125094619639059,-0.0008374501727409436
Telangana,Nirmal,0.9343211820184985,0.06841106903423291,239,13.657456245143077,-0.0010922430453119975
Telangana,Nizamabad,0.17716399203900937,0.011116257526632702,254,15.937377450509215,-1.3439790546033483e-05
Telangana,Peddapalli,0.571897544499105,0.04915966386554622,238,11.633471418015983,-0.00012137051208386506
Telangana,Rajanna Sircilla,0.5562209431149628,0.08019402054336723,236,6.9359403524876315,0.0008134380500552005
Telangana,Ranga Reddy,,0.0,1,0.0,0.0
Telangana,Rangareddy,1.3442214273518986,0.2708501796945193,212,4.962970409943941,-0.003102469027404761
Telangana,Sangareddy,0.40812689466683266,0.0325334913268161,247,12.544823135241849,0.0005941536972968865
Telangana,Siddipet,0.7162131565462438,0.0452972972972973,250,15.811388300841898,-0.0009523456159082338
Telangana,Suryapet,1.799662514448756,0.2707110803345113,239,6.6479085829252185,-0.0030233542539720246
Telangana,Vikarabad,2.2954994384383944,0.3680845344139188,239,6.236337644811387,-0.0018488133317528927
Telangana,Wanaparthy,1.9009760422452984,0.36605871159812564,226,5.193090567210072,-0.0025322178627000935
Telangana,Warangal,0.0,0.0,250,0.0,0.0
Telangana,Warangal (Urban),0.5163977794943222,0.06666666666666667,60,7.745966692414833,-0.005668241178105026
Telangana,Warangal Rural,0.20203968219646648,0.01803221288515406,238,11.204375385497249,0.00013595025426091205
Telangana,Warangal Urban,0.33005569473098295,0.03865373309817754,243,8.538779265968092,-0.00031230383937785807
Telangana,Yadadri.,0.3194968190701909,0.044023341383547354,236,7.257441371535578,2.303095202055269e-05
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,0.0,0.0,2,0.0,0.0
